0.2617993877991494,0.2617993877991494,0.2617993877991494,0.2617993877991494,0.2617993877991494,0.2617993877991494,0.2617993877991494,0.2617993877991494,0.2617993877991494,0.2617993877991494,0.2617993877991494
0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988,0.5235987755982988
0.7853981633974483,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.7853981633974483
1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976
1.308996938995747,1.308996938995747,1.308996938995747,1.308996938995747,1.308996938995747,1.308996938995747,1.308996938995747,1.308996938995747,1.308996938995747,1.308996938995747,1.308996938995747
1.5707963267948963,1.5707963267948963,1.5707963267948963,1.5707963267948963,1.5707963267948963,1.5707963267948963,1.5707963267948963,1.5707963267948963,1.5707963267948963,1.5707963267948963,1.5707963267948963
1.832595714594046,1.832595714594046,1.832595714594046,1.832595714594046,1.832595714594046,1.832595714594046,1.832595714594046,1.832595714594046,1.832595714594046,1.832595714594046,1.832595714594046
2.0943951023931953,2.0943951023931953,2.0943951023931953,2.0943951023931953,2.0943951023931953,2.0943951023931953,2.0943951023931953,2.0943951023931953,2.0943951023931953,2.0943951023931953,2.0943951023931953
2.356194490192345,2.356194490192345,2.356194490192345,2.356194490192345,2.356194490192345,2.356194490192345,2.356194490192345,2.356194490192345,2.356194490192345,2.356194490192345,2.356194490192345
2.6179938779914944,2.6179938779914944,2.6179938779914944,2.6179938779914944,2.6179938779914944,2.6179938779914944,2.6179938779914944,2.6179938779914944,2.6179938779914944,2.6179938779914944,2.6179938779914944
2.8797932657906435,2.8797932657906435,2.8797932657906435,2.8797932657906435,2.8797932657906435,2.8797932657906435,2.8797932657906435,2.8797932657906435,2.8797932657906435,2.8797932657906435,2.8797932657906435
3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793
